test_number,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
390,15,1,1,31.09292608,30.67108154,Ar Raḩmānīyah,10.618,0.844
391,14,1,1,31.088222,30.59967041,Ar Raḩmānīyah,4.916,4.619
392,21,1,1,31.06469809,30.59417725,Ar Raḩmānīyah,17.054,1.689
393,7,1,1,31.0552869,30.59417725,Ar Raḩmānīyah,24.749,2.807
394,9,3,1,31.07881313,30.65460205,Ar Raḩmānīyah,25.677,7.867
395,9,5,2,31.07881313,30.66009521,Ar Raḩmānīyah,23.736,3.173
396,11,1,1,31.07410835,30.65460205,Ar Raḩmānīyah,7.026,3.158
397,8,1,1,31.06469809,30.63262939,Ar Raḩmānīyah,37.683,4.771
398,10,1,1,31.06469809,30.63812256,Ar Raḩmānīyah,11.211,2.575
399,30,1,1,31.06940334,30.65460205,Ar Raḩmānīyah,12.443,0.74
400,25,1,1,31.06469809,30.65460205,Ar Raḩmānīyah,14.765,0.808
401,12,5,1,31.116443,30.68756104,Disūq,8.535,0.808
402,57,1,1,31.12584813,30.69854736,Disūq,0.355,0.66
403,12,2,2,31.116443,30.70404053,Disūq,54.42,5.162
404,13,5,2,31.10233354,30.68206787,Ar Raḩmānīyah,16.272,2.787
405,27,2,1,31.10703693,30.68756104,Disūq,20.932,3.391
406,43,13,3,31.10233354,30.68756104,Ar Raḩmānīyah,7.349,0.716
407,11,15,2,31.09762993,30.67657471,Ar Raḩmānīyah,26.301,3.734
408,12,2,2,31.09292608,30.67657471,Ar Raḩmānīyah,18.47,2.1
409,34,2,2,31.09762993,30.6930542,Ar Raḩmānīyah,6.461,0.709
410,82,3,2,31.09292608,30.6930542,Shubrākhīt,7.494,0.432
411,19,1,1,31.09292608,30.69854736,Shubrākhīt,10.737,1.632
412,7,1,1,31.09292608,30.70404053,Shubrākhīt,4.181,3.192
413,6,1,1,31.12114568,30.72601318,Shubrākhīt,37.384,4.681
414,28,1,1,31.12584813,30.73699951,Shubrākhīt,3.171,0.224
415,20,9,2,31.12114568,30.73150635,Shubrākhīt,21.797,2.197
416,45,158,5,31.12114568,30.73699951,Shubrākhīt,10.271,1.148
417,23,2,2,31.11174008,30.72601318,Shubrākhīt,11.022,1.32
418,39,2,1,31.116443,30.73150635,Shubrākhīt,4.442,0.666
419,21,10,3,31.116443,30.73699951,Shubrākhīt,9.797,0.823
420,9,2,2,31.11174008,30.73150635,Shubrākhīt,16.458,3.235
421,8,14,4,31.116443,30.75897217,Shubrākhīt,31.26,8.157
422,37,20,6,31.09292608,30.74798584,Shubrākhīt,6.22,0.933
423,20,6,1,31.09292608,30.753479,Shubrākhīt,9.003,1.358
424,13,2,2,31.088222,30.68756104,Ar Raḩmānīyah,17.426,2.717
425,7,2,2,31.08351768,30.68756104,Shubrākhīt,20.22,2.572
426,17,58,1,31.08351768,30.6930542,Shubrākhīt,30.93,3.574
427,92,7,4,31.088222,30.70404053,Shubrākhīt,8.798,2.351
428,30,9,2,31.08351768,30.70404053,Shubrākhīt,4.427,1.582
429,9,4,1,31.088222,30.70953369,Shubrākhīt,14.834,4.864
430,50,68,5,31.08351768,30.70953369,Shubrākhīt,14.495,1.719
431,30,5,2,31.08351768,30.71502686,Shubrākhīt,15.668,2.129
432,30,2,1,31.07881313,30.70404053,Shubrākhīt,0.92,0.861
433,6,1,1,31.07410835,30.69854736,Shubrākhīt,23.835,3.822
434,85,13,3,31.07881313,30.70953369,Shubrākhīt,8.594,0.386
435,132,50,1,31.07881313,30.71502686,Shubrākhīt,1.525,0.389
436,9,41,4,31.088222,30.74249268,Shubrākhīt,23.079,3.507
437,44,11,7,31.088222,30.74798584,Shubrākhīt,18.165,2.365
438,18,1,1,31.088222,30.753479,Shubrākhīt,6.603,1.502
439,23,16,6,31.06469809,30.72601318,Shubrākhīt,14.776,3.374
440,7,2,1,31.06469809,30.73150635,Shubrākhīt,12.27,4.185
441,17,13,2,31.19635693,30.78094482,Disūq,8.247,0.891
442,22,10,1,31.18695879,30.7699585,Disūq,10.03,1.252
443,190,4,1,31.18695879,30.77545166,Disūq,2.422,1.103
444,20,1,1,31.19165797,30.79742432,Disūq,6.917,0.727
445,75,4,2,31.17755971,30.7699585,Disūq,1.9,0.452
446,1208,1,1,31.18225937,30.77545166,Disūq,1.439,0.488
447,9,2,1,31.17285983,30.76446533,Disūq,4.792,0.744
448,183,6,2,31.18225937,30.79193115,Disūq,2.011,0.463
449,68,1,1,31.17755971,30.79193115,Disūq,1.74,0.56
450,158,35,2,31.18225937,30.79742432,Disūq,1.254,0.646
451,33,1,1,31.17755971,30.79742432,Shubrākhīt,1.799,0.817
452,87,1,1,31.17285983,30.79742432,Shubrākhīt,0.33,0.075
453,20,9,4,31.19165797,30.84686279,Kafr ash Shaykh,5.609,1.24
454,88,64,2,31.17285983,30.80841064,Kafr ash Shaykh,1.6,0.583
455,7,11,1,31.17755971,30.84136963,Kafr ash Shaykh,11.117,4.219
456,117,1,1,31.14935689,30.78094482,Shubrākhīt,0.661,0.475
457,23,1,1,31.16345935,30.79742432,Shubrākhīt,7.044,1.511
458,17,1,1,31.16345935,30.80291748,Shubrākhīt,10.157,1.272
459,34,1,1,31.13525234,30.77545166,Shubrākhīt,9.752,1.177
460,20,1,1,31.13055035,30.77545166,Shubrākhīt,5.998,1.155
461,38,1,1,31.14465561,30.79742432,Shubrākhīt,9.564,0.523
462,25,1,1,31.13995409,30.79742432,Shubrākhīt,9.481,1.005
463,64,11,1,31.13995409,30.80291748,Shubrākhīt,5.882,0.823
464,29,10,3,31.15875877,30.83587646,Kafr ash Shaykh,4.727,0.736
465,38,2,1,31.15875877,30.84136963,Kafr ash Shaykh,12.749,0.323
466,29,13,1,31.15405795,30.8303833,Kafr ash Shaykh,12.066,0.64
467,81,107,2,31.15405795,30.83587646,Kafr ash Shaykh,9.776,0.672
468,15,3,1,31.14935689,30.84686279,Kafr ash Shaykh,6.773,0.818
469,24,28,4,31.13995409,30.81939697,Kafr ash Shaykh,12.01,2.362
470,21,1,1,31.13055035,30.81390381,Kafr ash Shaykh,9.393,1.447
471,10,14,4,31.13525234,30.81939697,Kafr ash Shaykh,25.531,5.362
472,20,2,1,31.13055035,30.81939697,Kafr ash Shaykh,13.238,2.923
473,36,1,1,31.20105565,30.86334229,Kafr ash Shaykh,0.604,0.137
474,48,69,8,31.19635693,30.86334229,Kafr ash Shaykh,10.125,1.302
475,17,3,2,31.19635693,30.86883545,Kafr ash Shaykh,11.381,1.156
476,40,5,3,31.19165797,30.85235596,Kafr ash Shaykh,4.209,0.688
477,16,1,1,31.18695879,30.86334229,Kafr ash Shaykh,3.343,0.738
478,20,2,2,31.19165797,30.87432861,Kafr ash Shaykh,0.382,1.073
479,23,47,2,31.18695879,30.87432861,Kafr ash Shaykh,7.857,2.142
480,10,14,2,31.17755971,30.85235596,Kafr ash Shaykh,17.365,2.788
481,20,2,1,31.17755971,30.85784912,Kafr ash Shaykh,8.464,1.27
482,7,1,1,31.17285983,30.86883545,Kafr ash Shaykh,29.395,18.918
483,37,8,2,31.16815971,30.86883545,Kafr ash Shaykh,17.999,2.715
484,15,1,1,31.17755971,30.88531494,Kafr ash Shaykh,6.652,3.566
485,23,1,1,31.17755971,30.89080811,Kafr ash Shaykh,8.187,0.864
486,26,1,1,31.16815971,30.87432861,Kafr ash Shaykh,9.805,1.082
487,6,3,2,31.17285983,30.88531494,Kafr ash Shaykh,17.967,2.857
488,18,7,1,31.18695879,30.90179443,Kafr ash Shaykh,10.349,1.223
489,21,1,1,31.19635693,30.91827393,Kafr ash Shaykh,8.466,1.246
490,35,3,2,31.19635693,30.92376709,Kafr ash Shaykh,8.862,0.781
491,25,3,2,31.19165797,30.92376709,Kafr ash Shaykh,13.474,1.495
492,25,5,3,31.18225937,30.90179443,Kafr ash Shaykh,5.002,1.224
493,27,30,4,31.18225937,30.9072876,Kafr ash Shaykh,10.269,0.793
494,42,11,4,31.17755971,30.9072876,Kafr ash Shaykh,14.734,1.493
495,18,1,1,31.16815971,30.91278076,Kafr ash Shaykh,28.654,3.678
496,12,2,1,31.14935689,30.85235596,Kafr ash Shaykh,6.806,2.434
497,25,14,2,31.13995409,30.89630127,Kafr ash Shaykh,16.807,1.868
498,6,3,3,31.13995409,30.90179443,Kafr ash Shaykh,15.11,2.914
499,23,1,1,31.13995409,30.92376709,Kafr ash Shaykh,11.543,1.726
500,22,1,1,31.13995409,30.93475342,Kafr ash Shaykh,0.98,0.459
501,40,2,2,31.12114568,30.76446533,Shubrākhīt,2.381,0.365
502,24,2,1,31.10233354,30.79193115,Shubrākhīt,9.654,0.772
503,12,17,3,31.10233354,30.79742432,Shubrākhīt,10.575,2.609
504,21,7,5,31.09762993,30.79742432,Shubrākhīt,12.196,1.806
505,31,2,2,31.09292608,30.79742432,Shubrākhīt,3.941,0.857
506,9,1,1,31.12584813,30.82489014,Kafr ash Shaykh,2.64,0.617
507,21,1,1,31.12114568,30.81939697,Kafr ash Shaykh,8.201,1.164
508,8,1,1,31.11174008,30.82489014,Kafr ash Shaykh,18.435,2.77
509,20,1,1,31.116443,30.84136963,Kafr ash Shaykh,12.934,1.712
510,7,1,1,31.09762993,30.81939697,Najrīj,37.961,4.707
511,6,1,1,31.10233354,30.8303833,Kafr ash Shaykh,12.446,4.515
512,12,3,2,31.09292608,30.83587646,Sakhā,24.968,2.534
513,16,1,1,31.09292608,30.84136963,Sakhā,11.786,1.932
514,20,1,1,31.09292608,30.84686279,Sakhā,7.083,0.833
515,47,3,1,31.08351768,30.76446533,Shubrākhīt,3.063,0.494
516,75,2,1,31.07410835,30.7699585,Shubrākhīt,8.859,1.348
517,33,8,3,31.08351768,30.80291748,Shubrākhīt,13.548,2.442
518,23,7,4,31.07881313,30.80291748,Shubrākhīt,12.608,2.372
519,39,8,2,31.06940334,30.7699585,Shubrākhīt,12.516,3.685
520,10,13,2,31.05999261,30.76446533,Shubrākhīt,24.711,2.283
521,86,1,1,31.06940334,30.78643799,Shubrākhīt,4.808,0.246
522,8,15,3,31.05999261,30.79742432,Şā al Ḩajar,27.892,3.092
523,48,7,4,31.0552869,30.79742432,Şā al Ḩajar,11.58,5.398
524,32,2,1,31.0552869,30.80291748,Şā al Ḩajar,4.14,0.817
525,71,3,2,31.07881313,30.81390381,Şā al Ḩajar,4.028,4.251
526,8,3,2,31.088222,30.8303833,Najrīj,29.772,4.205
527,132,54,4,31.088222,30.83587646,Najrīj,15.046,3.42
528,8,1,1,31.07410835,30.83587646,Najrīj,6.6,2.92
529,8,1,1,31.07881313,30.84136963,Najrīj,12.883,2.831
530,88,2,1,31.05999261,30.81939697,Najrīj,8.403,0.687
531,5,2,1,31.0552869,30.8303833,Najrīj,5.106,4.709
532,8,3,1,31.11174008,30.85235596,Kafr ash Shaykh,24.102,4.379
533,23,1,1,31.10233354,30.85784912,Kafr ash Shaykh,12.713,0.776
534,59,26,2,31.10233354,30.86334229,Kafr ash Shaykh,3.891,0.814
535,43,15,4,31.09292608,30.85784912,Sakhā,4.527,0.474
536,101,3,2,31.11174008,30.89630127,Kafr ash Shaykh,4.802,0.778
537,5,11,7,31.12114568,30.92926025,Kafr ash Shaykh,130.302,66.89
538,25,2,2,31.12114568,30.93475342,Kafr ash Shaykh,39.127,33.511
539,11,39,6,31.11174008,30.92376709,Kafr ash Shaykh,15.578,3.56
540,18,86,20,31.116443,30.92926025,Kafr ash Shaykh,33.202,17.386
541,13,134,36,31.116443,30.93475342,Kafr ash Shaykh,24.766,5.676
542,19,187,33,31.11174008,30.92926025,Kafr ash Shaykh,17.651,3.503
543,21,70,31,31.11174008,30.93475342,Kafr ash Shaykh,21.652,6.659
544,24,13,2,31.10703693,30.89630127,Kafr ash Shaykh,9.288,1.016
545,14,4,3,31.10703693,30.90179443,Kafr ash Shaykh,9.52,1.344
546,19,1,1,31.10233354,30.89630127,Kafr ash Shaykh,7.111,0.529
547,68,78,8,31.09762993,30.90179443,Sakhā,16.594,2.908
548,26,12,6,31.09292608,30.90179443,Sakhā,10.624,0.825
549,93,52,19,31.10703693,30.92926025,Kafr ash Shaykh,17.254,3.059
550,22,87,29,31.10703693,30.93475342,Kafr ash Shaykh,24.045,6.297
551,76,9,1,31.10233354,30.92926025,Kafr ash Shaykh,30.744,2.384
552,9,29,12,31.10233354,30.93475342,Kafr ash Shaykh,82.183,51.46
553,7,2,1,31.08351768,30.85235596,Sakhā,17.489,2.232
554,8,1,1,31.07410835,30.88531494,Sakhā,33.963,3.765
555,11,5,2,31.07410835,30.89080811,Sakhā,21.264,3.368
556,72,19,2,31.06940334,30.86883545,Sakhā,3.302,0.425
557,34,1,1,31.06940334,30.87432861,Sakhā,3.987,0.56
558,143,1,1,31.088222,,Sakhā,3.257,1.199
559,404,1,1,31.088222,30.90179443,Sakhā,3.426,0.507
560,18,1,1,31.08351768,30.89630127,Sakhā,1.977,2.365
561,8,3,1,31.088222,30.9072876,Sakhā,15.974,0.768
562,59,20,1,31.088222,30.91827393,Sakhā,1.26,5.188
563,69,145,8,31.08351768,30.91827393,Sakhā,2.968,2.139
564,7,1,1,31.08351768,30.92376709,Sakhā,14.143,0.735
565,100,6,2,31.07410835,30.93475342,Sakhā,12.738,0.984
566,90,11,4,31.06469809,30.9072876,Sakhā,19.934,4.119
567,13,10,3,31.06469809,30.91278076,Sakhā,19.647,3.633
568,203,1,1,31.0552869,30.89630127,Sakhā,2.656,5.242
569,28,1,1,31.0552869,30.90179443,Sakhā,2.084,0.81
570,90,19,3,31.05999261,30.91278076,Sakhā,14.118,2.051
571,52,5,2,31.0552869,30.9072876,Sakhā,5.112,2.159
572,11,3,2,31.0552869,30.91278076,Sakhā,10.746,1.027
573,12,6,2,31.06469809,30.91827393,Sakhā,22.694,4.848
574,20,23,5,31.06940334,,Sakhā,5.251,1.14
575,39,4,1,31.06469809,,Sakhā,4.147,0.764
576,31,13,6,31.05999261,30.91827393,Sakhā,13.943,2.482
577,11,1,1,31.0552869,30.91827393,Sakhā,8.864,0.771
578,7,1,1,31.05058096,30.59417725,Ar Raḩmānīyah,28.026,4.68
579,7,1,1,31.03646172,30.62713623,Ar Raḩmānīyah,42.722,14.186
580,41,31,7,31.02704774,30.60516357,Ar Raḩmānīyah,11.526,1.003
581,30,5,1,31.0223404,30.60516357,Ar Raḩmānīyah,7.369,1.154
582,234,4,2,31.02704774,30.61065674,Ar Raḩmānīyah,3.901,0.309
583,30,2,1,31.04116837,30.64910889,Ar Raḩmānīyah,4.234,0.346
584,24,17,2,31.03646172,30.64910889,Ar Raḩmānīyah,6.993,1.344
585,43,5,2,31.05058096,30.67108154,Shubrākhīt,4.333,0.446
586,33,1,1,31.04116837,30.65460205,Shubrākhīt,4.443,0.617
587,25,2,1,31.03646172,30.65460205,Shubrākhīt,6.366,0.912
588,154,9,2,31.03175485,30.64361572,Ar Raḩmānīyah,3.148,0.728
589,17,2,1,31.03175485,30.65460205,Shubrākhīt,4.551,0.656
590,29,43,1,31.03175485,30.66009521,Shubrākhīt,4.159,0.559
591,22,12,4,31.02704774,30.65460205,Shubrākhīt,5.723,1.444
592,33,1,1,31.0223404,30.67108154,Shubrākhīt,12.72,0.711
593,19,11,4,31.00821698,,Ar Raḩmānīyah,9.967,2.015
594,7,3,2,31.01292502,30.62164307,Ar Raḩmānīyah,35.531,18.799
595,46,6,1,31.00350871,30.61065674,Ar Raḩmānīyah,12.094,0.67
596,32,2,2,31.00350871,30.62164307,Ar Raḩmānīyah,2.016,0.406
597,34,2,1,30.99409147,30.59417725,Ar Raḩmānīyah,1.138,0.514
598,7,1,1,30.99409147,30.62164307,Shubrākhīt,27.847,4.645
599,29,2,1,31.01292502,30.66558838,Shubrākhīt,2.552,0.828
600,6,1,1,30.9846733,30.63262939,Shubrākhīt,7.418,2.382
601,6,1,1,30.97996387,30.64910889,Shubrākhīt,22.157,4.981
602,25,2,1,30.9893825,30.65460205,Shubrākhīt,15.353,2.151
603,19,4,1,31.05058096,30.67657471,Shubrākhīt,8.974,1.559
604,21,1,1,31.05058096,30.69854736,Shubrākhīt,10.958,0.718
605,33,6,3,31.05058096,30.70404053,Shubrākhīt,14.876,1.729
606,14,39,1,31.03646172,30.71502686,Shubrākhīt,22.992,1.493
607,20,1,1,31.02704774,30.6930542,Shubrākhīt,4.944,1.753
608,13,2,1,31.02704774,30.69854736,Shubrākhīt,14.729,4.955
609,16,7,2,31.02704774,30.70404053,Shubrākhīt,21.995,1.916
610,18,34,7,31.03175485,30.70953369,Shubrākhīt,23.691,8.607
611,27,81,12,31.03175485,30.71502686,Shubrākhīt,21.07,3.807
612,15,44,13,31.02704774,30.70953369,Shubrākhīt,22.104,7.517
613,14,29,11,31.02704774,30.71502686,Shubrākhīt,21.019,4.435
614,16,5,3,31.0223404,30.71502686,Shubrākhīt,13.535,1.192
615,23,1,1,31.04116837,30.72052002,Shubrākhīt,9.08,0.702
616,11,6,2,31.03646172,30.73150635,Shubrākhīt,19.797,2.103
617,25,1,1,31.03646172,30.73699951,Shubrākhīt,6.359,1.629
618,29,5,3,31.03646172,30.74249268,Shubrākhīt,8.906,0.666
619,17,4,2,31.03175485,30.72601318,Shubrākhīt,11.405,1.125
620,11,3,1,31.02704774,30.72052002,Shubrākhīt,15.487,0.781
621,12,1,1,31.02704774,,Shubrākhīt,16.761,0.804
622,14,10,4,31.03175485,30.73150635,Shubrākhīt,10.788,2.919
623,46,7,3,31.03175485,30.73699951,Shubrākhīt,22.924,2.844
624,20,15,9,31.01763283,30.73699951,Shubrākhīt,22.916,5.839
625,20,7,1,31.01292502,30.69854736,Shubrākhīt,15.421,1.143
626,11,17,2,31.01292502,30.70404053,Shubrākhīt,12.918,3.923
627,6,1,1,31.00821698,30.70404053,Shubrākhīt,28.004,4.877
628,12,5,3,31.01292502,30.70953369,Shubrākhīt,18.59,2.04
629,20,1,1,31.00821698,30.70953369,Shubrākhīt,15.586,2.849
630,12,2,2,30.97996387,30.67657471,Shubrākhīt,19.335,3.646
631,10,7,5,31.00821698,30.72601318,Shubrākhīt,20.356,2.427
632,8,93,2,31.01292502,30.73699951,Shubrākhīt,25.809,3.925
633,7,1,1,31.00350871,30.72052002,Shubrākhīt,25.815,4.84
634,6,41,4,31.00350871,30.72601318,Shubrākhīt,27.32,3.83
635,19,1,1,31.00350871,30.73150635,Shubrākhīt,4.745,1.697
636,27,24,2,31.00350871,30.75897217,Şā al Ḩajar,18.829,1.764
637,25,1,1,30.99880021,30.75897217,Şā al Ḩajar,11.819,0.931
638,10,3,2,30.9846733,30.74798584,Şā al Ḩajar,20.822,3.455
639,24,7,2,30.9846733,30.753479,Şā al Ḩajar,14.289,2.986
640,31,1,1,30.97996387,30.753479,Şā al Ḩajar,13.355,0.74
641,8,1,1,30.94228004,30.66009521,Shubrākhīt,23.466,2.716
642,29,4,1,30.91872009,30.62164307,Shubrākhīt,18.029,1.953
643,9,1,1,30.91872009,30.62713623,Shubrākhīt,5.126,4.723
644,13,2,2,30.92343254,30.66558838,Shubrākhīt,11.781,2.769
645,17,2,1,30.91400741,30.64910889,Shubrākhīt,18.157,1.524
646,16,3,2,30.90458134,30.64361572,Shubrākhīt,20.949,3.092
647,6,2,1,30.91872009,30.66558838,Shubrākhīt,20.074,3.729
648,127,11,2,30.91400741,,Shubrākhīt,11.241,0.968
649,64,25,2,30.90929449,30.66009521,Shubrākhīt,7.685,0.989
650,33,1,1,30.90929449,30.66558838,Shubrākhīt,1.217,0.366
651,49,9,3,30.9752542,30.67657471,Shubrākhīt,1.584,0.467
652,32,9,3,30.96112381,30.68206787,Shubrākhīt,4.856,4.428
653,18,21,3,30.9705443,30.69854736,Shubrākhīt,23.141,3.081
654,44,30,2,30.9705443,30.70404053,Shubrākhīt,6.088,0.283
655,24,1,1,30.9705443,30.71502686,Shubrākhīt,27.501,2.604
656,21,6,2,30.95641322,30.68206787,Shubrākhīt,16.127,2.873
657,47,20,1,30.95170239,30.67657471,Shubrākhīt,8.677,0.798
658,99,7,2,30.94228004,30.69854736,Şā al Ḩajar,5.985,1.411
659,24,4,1,30.94228004,30.70404053,Şā al Ḩajar,10.799,2.778
660,7,3,1,30.94699133,30.71502686,Şā al Ḩajar,23.262,9.262
661,12,64,1,30.94228004,30.71502686,Şā al Ḩajar,25.015,8.66
662,22,1,1,30.9705443,30.72601318,Şā al Ḩajar,5.324,1.617
663,32,32,4,30.9705443,30.73150635,Şā al Ḩajar,6.933,1.887
664,234,1,1,30.96112381,30.72052002,Şā al Ḩajar,2.522,0.466
665,38,20,2,30.96583417,30.73150635,Şā al Ḩajar,6.053,2.183
666,30,9,1,30.96112381,,Şā al Ḩajar,5.652,1.108
667,541,8,1,30.92343254,30.67657471,Shubrākhīt,0.786,0.214
668,14,1,1,30.93756851,30.70404053,Şā al Ḩajar,15.408,4.776
669,27,1,1,30.93756851,30.70953369,Şā al Ḩajar,1.914,1.046
670,7,1,1,30.93756851,30.71502686,Şā al Ḩajar,17.244,3.913
671,6,1,1,30.91400741,30.70953369,Şā al Ḩajar,20.906,5.048
672,13,3,2,30.90929449,30.71502686,Şā al Ḩajar,24.404,3.212
673,9,2,1,30.93285675,30.72601318,Şā al Ḩajar,25.348,3.059
674,155,2,1,30.93756851,30.73150635,Şā al Ḩajar,6.765,0.576
675,21,1,1,30.93756851,30.73699951,Şā al Ḩajar,15.153,1.66
676,7,4,3,30.93285675,30.73150635,Şā al Ḩajar,20.653,5.917
677,10,6,4,30.93285675,30.73699951,Şā al Ḩajar,25.837,6.243
678,28,1,1,30.93756851,30.74249268,Şā al Ḩajar,0.341,0.445
679,10,1,1,30.91400741,30.73699951,Şā al Ḩajar,20.276,4.68
680,7,1,1,30.91400741,,Şā al Ḩajar,37.032,4.59
681,28,12,1,30.91400741,30.74798584,Şā al Ḩajar,13.799,0.609
682,7,1,1,30.91872009,30.75897217,Şā al Ḩajar,9.976,2.191
683,15,1,1,30.91400741,30.753479,Şā al Ḩajar,0.004,0.7
684,7,3,2,30.91400741,30.75897217,Şā al Ḩajar,23.767,3.559
685,19,1,1,30.90929449,30.75897217,Şā al Ḩajar,16.91,1.485
686,127,14,2,31.03646172,30.78094482,Şā al Ḩajar,4.912,0.247
687,10,4,2,31.05058096,30.79742432,Şā al Ḩajar,12.776,14.302
688,13,1,1,31.04587478,30.80291748,Şā al Ḩajar,3.674,4.022
689,21,5,1,31.03646172,30.79193115,Şā al Ḩajar,17.761,2.889
690,16,4,3,31.03646172,30.79742432,Şā al Ḩajar,18.975,2.532
691,39,1,1,31.02704774,30.78094482,Şā al Ḩajar,0.152,0.559
692,17,1,1,31.0223404,30.78094482,Şā al Ḩajar,28.291,18.747
693,6,56,5,31.04587478,30.80841064,Şā al Ḩajar,25.943,4.44
694,14,4,1,31.03646172,30.81939697,Najrīj,2.952,0.811
695,23,2,1,31.05058096,30.8303833,Najrīj,8.529,0.589
696,12,65,11,31.05058096,30.83587646,Najrīj,21.142,3.372
697,7,2,2,31.04587478,30.83587646,Najrīj,26.937,4.815
698,14,22,7,31.05058096,30.84136963,Najrīj,20.223,8.71
699,16,10,6,31.05058096,30.84686279,Najrīj,17.442,6.881
700,11,24,13,31.04587478,,Najrīj,22.971,3.357
701,19,12,6,31.04587478,30.84686279,Najrīj,19.726,3.328
702,18,8,2,31.04116837,30.83587646,Najrīj,12.799,2.455
703,29,1,1,31.03646172,30.83587646,Najrīj,3.978,0.611
704,6,3,2,31.0223404,30.82489014,Najrīj,32.272,5.003
705,111,1,1,31.02704774,30.84686279,Najrīj,0.773,0.854
706,19,1,1,31.0223404,30.84686279,Najrīj,7.7,0.928
707,54,13,3,30.99880021,30.7699585,Şā al Ḩajar,14.019,2.287
708,23,5,1,31.00350871,30.77545166,Şā al Ḩajar,15.066,1.439
709,46,59,6,30.99880021,30.77545166,Şā al Ḩajar,19.462,5.085
710,13,14,3,30.99880021,30.78094482,Şā al Ḩajar,13.665,1.702
711,10,7,2,30.9846733,,Şā al Ḩajar,17.444,3.36
712,19,4,2,30.9846733,30.80291748,Şā al Ḩajar,14.705,1.168
713,31,3,1,30.97996387,30.79742432,Şā al Ḩajar,9.783,2.322
714,12,5,1,30.97996387,,Şā al Ḩajar,14.618,0.646
715,15,2,1,31.00821698,30.80841064,Şā al Ḩajar,12.104,0.637
716,19,6,1,31.00350871,30.81390381,Şā al Ḩajar,12.157,0.965
717,213,26,2,30.99880021,30.81390381,Şā al Ḩajar,11.776,0.392
718,16,4,1,30.97996387,30.81390381,Şā al Ḩajar,8.859,0.318
719,10,10,2,30.9893825,30.83587646,Najrīj,21.553,1.232
720,31,1,1,30.99409147,30.84136963,Najrīj,3.941,1.516
721,252,1,1,30.9846733,30.84136963,Najrīj,0.593,0.304
722,29,4,1,30.97996387,30.84686279,Najrīj,7.609,0.684
723,46,7,5,31.05058096,30.85235596,Najrīj,39.884,41.547
724,20,4,3,31.05058096,,Najrīj,23.385,2.976
725,11,22,10,31.04587478,30.85235596,Najrīj,22.919,4.303
726,8,17,2,31.04587478,30.85784912,Najrīj,18.259,3.885
727,13,1,1,31.04116837,30.89080811,Sakhā,34.279,2.169
728,6,1,1,31.02704774,30.86334229,Najrīj,24.456,13.958
729,19,1,1,31.02704774,30.86883545,Najrīj,37.627,4.661
730,858,1,1,31.03175485,30.89080811,Najrīj,0.678,0.629
731,142,3,3,31.0223404,30.87432861,Najrīj,10.961,1.241
732,20,1,1,31.05058096,30.89630127,Sakhā,20.1,9.691
733,19,12,1,31.05058096,30.90179443,Sakhā,13.19,0.534
734,25,7,2,31.04587478,30.90179443,Sakhā,19.053,3.2
735,20,44,10,31.05058096,,Sakhā,18.8,2.582
736,23,3,2,31.05058096,30.91278076,Sakhā,13.496,4.093
737,40,83,4,31.04587478,30.9072876,Sakhā,7.527,1.747
738,7,1,1,31.04116837,30.89630127,Sakhā,29.575,4.747
739,20,2,1,31.03646172,30.91278076,Sakhā,16.519,2.726
740,7,8,2,31.04116837,30.91827393,Sakhā,16.75,2.548
741,34,4,2,31.03646172,30.91827393,Sakhā,9.315,1.633
742,50,11,4,31.03175485,30.90179443,Sakhā,17.373,27.707
743,32,33,13,31.02704774,30.90179443,Najrīj,10.709,0.992
744,11,1,1,31.03175485,,Sakhā,23.006,1.095
745,19,16,5,31.02704774,30.9072876,Sakhā,12.564,1.172
746,18,1,1,31.02704774,30.91278076,Sakhā,14.734,1.475
747,15,24,1,31.0223404,30.90179443,Najrīj,11.3,0.436
748,48,10,4,31.0223404,30.9072876,Najrīj,4.271,0.607
749,28,4,1,31.0223404,30.91278076,Quţūr,5.699,0.621
750,23,1,1,31.01763283,30.9072876,Najrīj,10.192,0.986
751,16,23,6,31.03175485,30.91827393,Sakhā,19.314,2.93
752,56,6,2,31.03175485,30.92376709,Sakhā,11.432,1.501
753,13,1,1,31.01763283,30.91827393,Quţūr,10.31,0.845
754,25,2,1,31.01763283,30.92926025,Quţūr,11.729,0.575
755,38,4,1,31.00821698,30.85784912,Najrīj,5.708,0.645
756,28,12,2,31.00350871,30.85235596,Najrīj,5.425,0.616
757,9,2,1,31.01292502,30.89080811,Najrīj,13.421,0.91
758,8,3,3,31.00821698,,Najrīj,20.009,3.52
759,56,21,7,31.00821698,30.89080811,Najrīj,9.625,1.444
760,29,1,1,31.00350871,30.89080811,Najrīj,2.778,1.151
761,17,7,1,30.9893825,30.86334229,Najrīj,13.87,0.598
762,17,1,1,30.9893825,30.86883545,Najrīj,26.412,3.798
763,15,1,1,30.97996387,,Najrīj,35.699,4.668
764,6,1,1,30.9893825,30.87432861,Najrīj,5.909,1.223
765,59,1,1,31.01292502,30.91278076,Quţūr,1.488,0.488
766,33,8,2,31.00821698,30.91278076,Quţūr,4.781,0.824
